title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,locality_avg_price_per_sqft,distance_to_city_center,distance_to_nearest_transit
 ,14000000,1250,11200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06076813,73.08040619,12891.743625541032,26.76612609614496,11.04498200116863
 ,14000000,1250,11200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06076813,73.08040619,12891.743625541032,26.76612609614496,11.04498200116863
Squarefeet Metropolis Rivera,4500000,520,8653.846153846154,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26938438,72.97092438,16239.029686566906,15.257327367405868,0.48713868547486205
Rudra Om Rudra,14500000,1200,12083.333333333334,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.04998589,73.07302856,12891.743625541032,25.99128356998866,10.270949544438674
Reputed Builder Tulsi Mangalam,17500000,1650,10606.060606060606,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04291344,73.06665802,12891.743625541032,25.322030706723993,9.602475043582421
Reputed Builder Tulsi Mangalam,17500000,1650,10606.060606060606,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04291344,73.06665802,12891.743625541032,25.322030706723993,9.602475043582421
Ravindra Dhaya Zuge Triveni Apartment,10500000,1100,9545.454545454546,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.04979515,73.07844543,11297.020699625438,26.560757773147955,10.839894339432217
 ,9500000,1025,9268.292682926827,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543,12891.743625541032,26.560757773147955,10.839894339432217
Ravindra Dhaya Zuge Triveni Apartment,10500000,1100,9545.454545454546,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.04979515,73.07844543,11297.020699625438,26.560757773147955,10.839894339432217
Arihant Abhilasha,11000000,1050,10476.190476190475,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.07089233,73.07003021,12891.743625541032,25.67471889902058,9.954424465707126
GHP Sonnet,7500000,700,10714.285714285714,Kharghar,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.07066727,73.07332611,12891.743625541032,26.021197037861814,10.30060895296923
 ,5900000,658,8966.565349544073,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.06352615,73.05749512,12891.743625541032,24.35747405908325,8.638499892186491
 ,9900000,1120,8839.285714285714,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06352615,73.05749512,12891.743625541032,24.35747405908325,8.638499892186491
 ,14000000,1125,12444.444444444443,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04291344,73.06665802,12891.743625541032,25.322030706723993,9.602475043582421
Shah Arcade,11000000,1000,11000.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.04327202,73.06098938,12891.743625541032,24.726065268781767,9.007137525562694
 ,11500000,1115,10313.90134529148,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07089233,73.07003021,12891.743625541032,25.67471889902058,9.954424465707126
 ,12500000,1125,11111.111111111111,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0720787,73.0790863,12891.743625541032,26.626612636338077,10.905511551179504
 ,12500000,1500,8333.333333333334,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.06352615,73.05749512,12891.743625541032,24.35747405908325,8.638499892186491
 ,12500000,1500,8333.333333333334,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.06352615,73.05749512,12891.743625541032,24.35747405908325,8.638499892186491
Reputed Builder Prathmesh Apartment,9200000,1000,9200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543,12891.743625541032,26.560757773147955,10.839894339432217
 ,13000000,1125,11555.555555555557,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04998589,73.07302856,12891.743625541032,25.99128356998866,10.270949544438674
 ,15200000,1550,9806.451612903224,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0669384,73.07126617,12891.743625541032,25.80489602273498,10.084529509692016
 ,15200000,1550,9806.451612903224,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0669384,73.07126617,12891.743625541032,25.80489602273498,10.084529509692016
Goodwill Paradise,14500000,1250,11600.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.04068375,73.07875824,12891.743625541032,26.594281985123256,10.873491290967443
Goodwill Paradise,14500000,1250,11600.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.04068375,73.07875824,12891.743625541032,26.594281985123256,10.873491290967443
Tricity Pristine,15500000,1550,10000.0,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,9,1,19.03447914,73.07565308,12891.743625541032,26.268269609318985,10.547886226961017
Tridhaatu Aranya,67700000,2152,31459.10780669145,Deonar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.03983498,72.91130066,28736.05099875163,8.989749793954594,0.3481068655121014
 ,10500000,1200,8750.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06996536,73.08313751,12891.743625541032,27.05261732513185,11.33118045416466
Shapoorji Pallonji Alpine Shapoorji Pallonji,32700000,1040,31442.30769230769,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,21421.20416326041,4.684768621026975,1.4159850800866234
Meena Residency,10500000,1200,8750.0,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.07247925,73.0797348,12891.743625541032,26.69475573557099,10.973596977030097
Shapoorji Pallonji Alpine Shapoorji Pallonji,32600000,1040,31346.153846153848,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,21421.20416326041,4.684768621026975,1.4159850800866234
Shapoorji Pallonji Alpine Shapoorji Pallonji,32500000,1040,31250.0,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,21421.20416326041,4.684768621026975,1.4159850800866234
 ,14500000,925,15675.675675675677,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22641754,72.86497498,23461.194000487834,4.145042856904027,0.8688433134915132
Tulsi Aura,9200000,680,13529.411764705885,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.12237549,72.99855804,14846.527392061076,18.16015320621196,2.4461118213104425
 ,19500000,930,20967.74193548387,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20205116,72.87076569,21421.20416326041,4.745522757502381,1.4644949717516174
Rustomjee La Vie,13500000,1100,12272.727272727272,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20981407,72.97875214,16239.029686566906,16.078378914913102,0.3654722086604028
Unique Poonam Estate Cluster 1,10500000,955,10994.76439790576,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.27622032,72.8717041,12305.61071904151,4.857841997659321,1.4007969065226968
Gagangiri Tower,21500000,850,25294.117647058825,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.16234016,72.95566559,22725.13606971763,13.652838151966034,2.062637559522609
Rustomjee La Vie,12500000,1050,11904.761904761905,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20981407,72.97875214,16239.029686566906,16.078378914913102,0.3654722086604028
JP Codename StarLife,8800000,850,10352.941176470587,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.27948761,72.86984253,12305.61071904151,4.664505207439632,1.3828775315003563
JP Codename StarLife,5800000,650,8923.076923076924,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27948761,72.86984253,12305.61071904151,4.664505207439632,1.3828775315003563
Sainath Residency,8000000,620,12903.225806451614,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,17315.58011807459,11.35963230599805,2.7071913377162296
Sainath Residency,8300000,630,13174.603174603177,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,17315.58011807459,11.35963230599805,2.7071913377162296
Sainath Residency,7800000,600,13000.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,17315.58011807459,11.35963230599805,2.7071913377162296
Sai Balaji Emrald,7050000,838,8412.887828162291,Dombivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22271729,73.10041809,8695.406844172781,28.859215868777916,13.138482411979611
Sainath Residency,7500000,600,12500.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,17315.58011807459,11.35963230599805,2.7071913377162296
Sai Balaji Emrald,5050000,700,7214.285714285715,Dombivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.22271729,73.10041809,8695.406844172781,28.859215868777916,13.138482411979611
JP North Aviva,5500000,550,10000.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.28202057,72.8862915,12305.61071904151,6.382805509107328,0.44786487200700487
 ,6150000,880,6988.636363636364,Thakurli,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22306824,73.10228729,7269.583966889562,29.055573270335668,13.334748247055899
Shraddha Palacious,11600000,880,13181.818181818182,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15318108,72.93383789,17315.58011807459,11.35963230599805,2.7071913377162296
Oberoi Eternia Towers A to D,30000000,1675,17910.44776119403,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.17102432,72.93897247,22725.13606971763,11.899431673138587,3.247513649413637
Hiranandani Obelia B,18500000,1100,16818.18181818182,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,1,1,19.25525093,72.98123169,16239.029686566906,16.33926155814082,0.6371846492563379
Oberoi Eternia Towers A to D,31203700,1650,18911.33333333333,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.17135048,72.93907928,22725.13606971763,11.910659114213503,3.2587490662144787
Oberoi Eternia Towers A to D,52372800,2450,21376.65306122449,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.1714077,72.93904877,22725.13606971763,11.907455937964743,3.2555530655693743
Hiranandani Brookhill,51500000,2425,21237.113402061856,Thane,Mumbai,Apartment,4,4,0,Furnished,10,1,19.26019669,72.98513794,16239.029686566906,16.749506339177458,1.0429508762472637
Neelkamal Nicco Residency,21700000,1180,18389.830508474577,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13868713,72.87084198,26649.9922182252,4.744593900222881,1.4407671035632865
Vijay Residency III,16000000,1450,11034.48275862069,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.2544117,72.97285461,16239.029686566906,15.459633544964793,0.2891432237312379
Amardeep Anutham,20000000,950,21052.63157894737,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.16527939,72.95903015,22725.13606971763,14.006332896159634,1.7092165355264117
 ,25000000,1300,19230.76923076923,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.15246582,72.96372223,22725.13606971763,14.499219734225969,1.2177374451923342
Raunak Maximum City,5500000,550,10000.0,Thane,Mumbai,Apartment,1,1,0,Furnished,0,1,19.26066017,72.96846008,16239.029686566906,14.998378266272955,0.7326666272801339
 ,21500000,1050,20476.19047619048,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.15246582,72.96372223,22725.13606971763,14.499219734225969,1.2177374451923342
 ,59900000,1731,34604.27498555748,Bandra,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.05495262,72.82935333,42058.230337899186,0.404496728101371,0.3913727522724991
Risland Risland The Icon,7500000,607,12355.848434925863,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.21686745,72.9930954,16239.029686566906,17.584970757130755,1.8696428729209826
 ,16500000,1050,15714.285714285714,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11909866,72.89984131,28339.62982192632,7.787283920999112,0.6470500068044838
Ashar Axis,13000000,900,14444.444444444443,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21450233,72.97677612,16239.029686566906,15.870864795750645,0.16464632436127452
 ,11500000,900,12777.777777777776,Koper Khairane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.10633659,73.01086426,13812.115952456661,19.45397119306995,3.739008074065305
Piramal Vaikunth Cluster,11800000,709,16643.159379407618,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2238369,72.99047852,16239.029686566906,17.310104741177756,1.595546585984207
Sanghvi Ecocity,9700000,1054,9203.03605313093,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.27293587,72.88097382,12305.61071904151,5.8252130059105065,0.5369513091867589
Om Sai Sai Heritage,3000000,590,5084.745762711865,Nala Sopara,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.43198586,72.81169128,7349.523335617902,1.726681523237058,1.823986191704789
Gami Reagan,22000000,1235,17813.765182186235,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.11900902,73.00673676,14846.527392061076,19.019780145943578,3.304672747526181
Progressive Crown,20000000,1300,15384.615384615385,Koper Khairane,Mumbai,Apartment,3,2,0,Unfurnished,11,1,19.09330177,73.01537323,13812.115952456661,19.9283514053959,4.213459274885634
 ,18500000,1150,16086.95652173913,Vashi,Mumbai,Apartment,2,2,0,Furnished,0,1,19.06424141,73.00158691,19928.611429566165,18.480309477667173,2.7717122417819193
Suvidha Jewel,12000000,650,18461.53846153846,Mulund,Mumbai,Apartment,1,2,0,Semi-Furnished,7,1,19.16368484,72.95683289,22725.13606971763,13.77548336083884,1.9400046553949315
Umiya Oasis,9258968,950,9746.282105263155,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.28604317,72.87023163,12305.61071904151,4.706578052028756,1.4245044202194928
 ,9245864,1050,8805.584761904762,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28087616,72.87459564,12305.61071904151,5.160499210108447,1.115974433560169
Dosti West County,16000000,1400,11428.57142857143,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.21686745,72.9930954,16239.029686566906,17.584970757130755,1.8696428729209826
Shapoorji Pallonji Alpine Shapoorji Pallonji,32800000,1040,31538.46153846154,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,21421.20416326041,4.684768621026975,1.4159850800866234
RS Exotica,12000000,1100,10909.09090909091,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.07083893,73.07873535,12891.743625541032,26.589803536353187,10.868739877696449
Reputed Builder Dnyan Sarthi,6200000,650,9538.46153846154,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.04265976,73.06473541,12891.743625541032,25.119923856917445,9.400585311315075
Shanti Swayam Apartment,11300000,1200,9416.666666666666,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,17,1,19.28684807,72.87327576,12305.61071904151,5.024077171473102,1.2499807913628924
Munish Queens Tower,4987500,895,5572.625698324023,Vasai,Mumbai,Apartment,2,1,0,Semi-Furnished,0,1,19.38308907,72.87561798,8117.692607254204,5.2916110947664565,1.1102789964874156
 ,7600000,710,10704.225352112677,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29859543,72.87253571,12305.61071904151,4.949573503146229,1.330824968207354
GBK Vishwajeet Empire,4270000,945,4518.518518518518,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19995499,73.1866684,26649.9922182252,37.923008175680515,22.196735495541912
Pride,57000000,2022,28189.910979228487,Chembur,Mumbai,Apartment,4,4,0,Semi-Furnished,5,1,19.05871391,72.90290833,24174.11443543407,8.107732184502657,0.3443900902367831
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,23000000,965,23834.19689119171,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.21030617,72.86837769,21421.20416326041,4.497221620708235,1.2267583189680318
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,51000000,1564,32608.695652173912,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,4,1,19.21030617,72.86837769,21421.20416326041,4.497221620708235,1.2267583189680318
Kosmos Royal Eksar,34000000,1100,30909.090909090908,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.23183441,72.84420776,23461.194000487834,1.9973173607864438,0.34853899497893
Thakur Jewel Tower,44000000,1545,28478.9644012945,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,9,1,19.20649529,72.87693787,21421.20416326041,5.39227269982834,0.8358093936060439
Divisha Sanskriti Signature,19500000,950,20526.315789473683,Borivali,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.22984314,72.8420639,23461.194000487834,1.7790063597105423,0.3736014258910328
 ,35000000,1250,28000.0,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.22982216,72.84204102,23461.194000487834,1.7766859864235163,0.37258137477892134
Hiranandani Silver Link,8700000,1000,8700.0,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,10,1,19.25841713,72.98527527,16239.029686566906,16.763903818076873,1.0567734275241611
A G Windermere,7500000,875,8571.42857142857,Bhayandar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.30128479,72.84638977,11040.66079545389,2.2537180658124294,0.3550276441680454
Hiranandani Eagleridge,19200000,1000,19200.0,Thane,Mumbai,Apartment,2,2,0,Furnished,0,1,19.2564106,72.99015045,16239.029686566906,17.27581704076949,1.5652359043416348
Sanghvi Ecocity,6700000,750,8933.333333333334,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27293587,72.88097382,12305.61071904151,5.8252130059105065,0.5369513091867589
 ,89300000,2982,29946.34473507713,Chembur,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.04581451,72.89766693,24174.11443543407,7.556639432466784,0.8866944461503283
Reputed Builder Someshwar Residency,9000000,1120,8035.714285714285,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.0358963,73.07273102,12891.743625541032,25.960966852336924,10.240874840149033
Nisarg Greens Phase 2 D,4590000,900,5100.0,Ambernath,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20701027,73.18536377,4635.154243586454,37.78527570532416,22.059278842465634
Mohan Precious Greens,4552000,900,5057.777777777777,Ambernath,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20713806,73.18493652,4635.154243586454,37.74037221954557,22.014404409582703
 ,38000000,1260,30158.73015873016,Andheri,Mumbai,Apartment,3,3,0,Furnished,0,1,19.11686325,72.86997986,26649.9922182252,4.651798941312957,1.4121263048038664
Moraj Prive,15000000,1150,13043.478260869566,Koper Khairane,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.09801865,72.99897003,13812.115952456661,18.204109479421295,2.49230376466803
 ,9700000,625,15520.0,Kandivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.21387863,72.83223724,21421.20416326041,0.820027053259016,0.621209624886573
JSB JSB Nakshatra Veda,3400000,605,5619.834710743801,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.39484024,72.84843445,8117.692607254204,2.5128083223224493,0.5608571273138252
Kanakia Hollywood,30000000,1000,30000.0,Andheri,Mumbai,Apartment,2,2,0,Furnished,5,1,19.13910484,72.80826569,26649.9922182252,1.8701845615136097,1.948006674732172
MK Gracia,21800000,950,22947.36842105263,Jogeshwari,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.12825966,72.84303284,23019.519935055843,1.8355012525752041,0.23941828212700378
 ,3700000,890,4157.303370786517,Badlapur,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.16975784,73.22491455,4145.485721225118,41.94499453219601,26.21553562722433
 ,2600000,638,4075.235109717869,Badlapur,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.15452957,73.23560333,4145.485721225118,43.06998224693006,27.339425341980196
 ,3828000,605,6327.272727272727,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.39545822,72.84721375,8117.692607254204,2.3923045293037584,0.5369283479738242
 ,5528000,790,6997.46835443038,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.39545631,72.84721375,8117.692607254204,2.392303277369925,0.5369246533710894
Lodha Splendora,8250000,900,9166.666666666666,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,2,1,19.28334618,72.95620728,16239.029686566906,13.71294217256872,2.0134021209429878
Dotom Isle Tower 2,8700000,424,20518.867924528306,Malad,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.20244408,72.82131958,21057.64170268546,0.6453642912577695,0.7484237202976056
Swaraj Homes Hari Om Pooja,4500000,650,6923.076923076923,Dombivali,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.22516441,73.0796814,8695.406844172781,26.68054446048812,10.960971714623662
 ,7350000,680,10808.823529411764,Kalwa,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20948792,73.01093292,11126.170521658247,19.458755720283456,3.7421403377816804
